row_id,application_number,probe_file,probe_url,probe_sha256,live_orig_date,live_class_code,live_review_priority,live_sponsor,status,checked_against_payload
PRE1965AUDIT-1950-07,NDA007073,probe_NDA007073.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA007073%22&limit=1000,27307ed495f94ae406b7458efd82422198cc79b707e7a9dbcc15ab7a5affe518,1950-06-20,TYPE 1,PRIORITY,PFIZER,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1950-08,NDA007517,probe_NDA007517.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA007517%22&limit=1000,d9ca98d7751f29eeb9536b3045767174dbc386b3a35a154bbec4a66a0c25a6df,1950-06-21,TYPE 1,PRIORITY,KING PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1950-09,NDA007504,probe_NDA007504.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA007504%22&limit=1000,e40714819b8958a11ce93f0cdd3c637c4a2f83b79d571c3073a8423759528973,1950-07-03,TYPE 1,PRIORITY,SANOFI AVENTIS US,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1950-10,NDA007529,probe_NDA007529.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA007529%22&limit=1000,e6619346592d276ecaee8fe73485efe1d9b308e40dda97343c88b06f53e6d10e,1950-07-12,TYPE 2,PRIORITY,LILLY,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1950-11,NDA007513,probe_NDA007513.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA007513%22&limit=1000,5f6edc81a5674628f81484e2244e977e50e1c8c4fad2963e1ec6b78464c48f26,1950-07-13,TYPE 1,PRIORITY,HOSPIRA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1950-12,NDA007392,probe_NDA007392.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA007392%22&limit=1000,52dc06cf48718b18e23b4444aa8c769f086abe9a1e0d26f61e4de1fd567aa9fd,1950-07-19,TYPE 2,STANDARD,LILLY,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1950-13,NDA007638,probe_NDA007638.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA007638%22&limit=1000,11b4673c6f69db88453bc5f3d9e42217182d4645d42dbbf0d6b19c942c80cdaf,1950-08-15,TYPE 3,STANDARD,BAYER HEALTHCARE LLC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1950-14,NDA006799,probe_NDA006799.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA006799%22&limit=1000,31280e7c25bac9fd1c62f06d96dd76733b04f04bf35ea5ceb51f219017135e7b,1950-09-29,TYPE 5,STANDARD,BRISTOL MYERS SQUIBB,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1950-15,NDA006459,probe_NDA006459.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA006459%22&limit=1000,7879abb941bc85f6fee577d9dc2d74c9750960700d368c1d87d63bd7fc21e3a2,1950-11-13,UNKNOWN,UNKNOWN,LEDERLE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1950-16,NDA007750,probe_NDA007750.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA007750%22&limit=1000,0e9b00a42a32dba9296bfe74848bffdbd149a12e8be6a2bdc7d57dfe9c10762f,1950-12-04,TYPE 3,STANDARD,MERCK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1951-01,NDA007794,probe_NDA007794.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA007794%22&limit=1000,c833554c8e5a2eb6f74296ad9b92cef1fbab6d60db5b35b7b1f8228b0ffccb4e,1951-03-07,TYPE 1,STANDARD,TEVA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1951-02,NDA007935,probe_NDA007935.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA007935%22&limit=1000,21254e7eed3badb330c7098e95103daccde00eba83e44ef8e185ac2514a93aee,1951-03-29,TYPE 3,STANDARD,DELCOR ASSET CORP,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1951-03,NDA007898,probe_NDA007898.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA007898%22&limit=1000,8c191f2c9afc9152af4a5959dba7f450fc537938eef03b207d75ba1cbfb6db6e,1951-04-26,TYPE 1,PRIORITY,MERCK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1951-04,NDA007961,probe_NDA007961.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA007961%22&limit=1000,fe449ffda522d671e5e99ec6e63a60fcf916421b9a7ef0c0ceb2645d49fbe08d,1951-04-30,TYPE 3,STANDARD,APTALIS PHARMA US,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1951-05,NDA007959,probe_NDA007959.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA007959%22&limit=1000,d26a22024faa5a951f73e8c581dc2d60d06a3ff0f826aef6261489f0c24773dd,1951-05-03,TYPE 1,PRIORITY,PAI HOLDINGS PHARM,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1951-06,NDA007936,probe_NDA007936.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA007936%22&limit=1000,f79f5d6842d05a7c4f1e7098a71607eec5cf85cb5ce8034616cf4f68962dd59a,1951-05-17,TYPE 3,STANDARD,CHATTEM,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1951-07,NDA008048,probe_NDA008048.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008048%22&limit=1000,3ea3dfd4563acf978abaab06c03cb081839aea7c57b9626206e8c25e087d9302,1951-05-17,TYPE 2,STANDARD,ASTRAZENECA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1951-08,NDA050143,probe_NDA050143.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050143%22&limit=1000,2f84df50e904f1d347431c730ae0207b36ad855d1bd0575f6c56c9a3ad9f6805,1951-06-01,,,PARKEDALE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1951-09,NDA050156,probe_NDA050156.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050156%22&limit=1000,64502e68e09986b473f1a71b70027b47a1f7b6c259332b2bb2e15791a6396bc5,1951-06-01,,,PARKEDALE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1951-10,NDA007942,probe_NDA007942.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA007942%22&limit=1000,45aaa30950a4d0de6839b5a18befdd998ccbe2fa8aaf65f4b8b301e214067bdb,1951-06-08,TYPE 5,STANDARD,FOREST LABS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1951-11,NDA007707,probe_NDA007707.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA007707%22&limit=1000,32490bbd8bc175f3ff8969629b1b5736933965c963ff2f2fb39e97e0923c8315,1951-06-28,TYPE 1,PRIORITY,ABBVIE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1951-12,NDA007390,probe_NDA007390.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA007390%22&limit=1000,7af6f1f329c716c4ba88f7f4b60f5c7ba0eb3e996aa667abb0fc0cbbe38fa430,1951-07-03,TYPE 1,STANDARD,SHIRE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1951-13,NDA008032,probe_NDA008032.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008032%22&limit=1000,426ae36fd59f7fd2f3f38c81b5eb87b7d7e809cc7f5e80afb8bb96f556adc7f9,1951-07-16,TYPE 1,PRIORITY,GE HEALTHCARE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1951-14,NDA007883,probe_NDA007883.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA007883%22&limit=1000,cc58c3983e009e3d610b191d3842be0e5557c9abfa64963edc51e862b383421d,1951-08-28,TYPE 1,PRIORITY,TEVA WOMENS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1951-15,NDA008126,probe_NDA008126.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008126%22&limit=1000,5106c81c900ef093c8e709dcc2342a69e57ea7632867f3978edee909a5c791e4,1951-11-02,TYPE 5,STANDARD,PHARMACIA AND UPJOHN,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1951-16,NDA050126,probe_NDA050126.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050126%22&limit=1000,4f40b994e6335b566bfe43594027c5ed8654a28e674e8af651d57f527164df0c,1951-11-22,UNKNOWN,UNKNOWN,WYETH AYERST,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1951-17,NDA008228,probe_NDA008228.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008228%22&limit=1000,9daa3c8e00961f9f8404c86607ba6b43f94d59ae60bb3d9637b1924c61d20f8d,1951-12-21,TYPE 2,STANDARD,MERCK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1951-18,NDA008248,probe_NDA008248.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008248%22&limit=1000,dbe8412f4cfe925aa0f244b2dd5a01f4d38497d175f49737151d5b5c450678a0,1951-12-29,TYPE 3,STANDARD,BAXTER HLTHCARE CORP,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1952-01,NDA008284,probe_NDA008284.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008284%22&limit=1000,9093a2bcee27771c870e9549d59ea7476af209d320caf55b6b47824a488be2d3,1952-01-14,TYPE 5,STANDARD,PANRAY,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1952-02,NDA008306,probe_NDA008306.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008306%22&limit=1000,af2bac5e67e2649faf76e4778f0bd94a9a4ca2ab5fe00a2fc6623a596ff86b40,1952-01-21,TYPE 4,STANDARD,ANI PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1952-03,NDA008316,probe_NDA008316.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008316%22&limit=1000,f614dac2476299946247afa9bc76df82566213f5fa5e725a0ff3b475aed3dfd9,1952-01-23,TYPE 5,STANDARD,SANOFI AVENTIS US,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1952-04,NDA008278,probe_NDA008278.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008278%22&limit=1000,df0a2f037c0e32444ed2528d14a771292e63c5af69d7e2d652337cd52faa32e9,1952-01-30,TYPE 1,PRIORITY,NOVARTIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1952-05,NDA008317,probe_NDA008317.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008317%22&limit=1000,7d5882e278cd5f575d975168dc64f9cd7b286eca957c59f2a58dbecb368d98c1,1952-03-14,TYPE 5,STANDARD,PARKEDALE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1952-06,NDA008381,probe_NDA008381.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008381%22&limit=1000,addd019fb786c9f795ad252c041a900c8a8ff84868a29653c2a8684162d1057f,1952-04-11,TYPE 2,STANDARD,ANI PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1952-07,NDA008372,probe_NDA008372.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008372%22&limit=1000,68af5c44c5aa062b8426919f4e2f7ff4547ababecd939f850f2ee8fd35d7b060,1952-04-29,TYPE 5,STANDARD,MALLINCKRODT IRELAND,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1952-08,NDA008107,probe_NDA008107.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008107%22&limit=1000,047d250a1a3ab08cf8ce14a46d0e5becb560dbcc60b1154a2f71f4aa31719088,1952-06-20,TYPE 1,PRIORITY,HOSPIRA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1952-09,NDA050141,probe_NDA050141.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050141%22&limit=1000,b6558a6100bb91d940347d48314b64e4643ce03ee0d81c8df6a92b07ed0af55c,1952-06-27,UNKNOWN,UNKNOWN,KING PHARMS LLC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1952-10,NDA008506,probe_NDA008506.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008506%22&limit=1000,49e5eeb6a545a809bb807eb331b43b764b8d1403fcab34dde0fde3d0969357ed,1952-08-05,TYPE 2/4,PRIORITY,MERCK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1952-11,NDA008370,probe_NDA008370.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008370%22&limit=1000,9478f8d3358160acce3de99dc385b8d27a94221dd1836f229eee5bdc5396f0b5,1952-08-13,TYPE 3,STANDARD,ABBVIE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1952-12,NDA008453,probe_NDA008453.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008453%22&limit=1000,0cda2d14bdfe0c4eefd855a7e76cae3ed47ed5a722147b1f62ddb4af0a2ecbe0,1952-08-20,TYPE 1,PRIORITY,SANDOZ,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1952-13,NDA008592,probe_NDA008592.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008592%22&limit=1000,790791c60991dc80f545a94a6c31061953a34ba3ba18366025182a75fd6c7c79,1952-09-19,TYPE 1/4,STANDARD,EASTMAN KODAK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1952-14,NDA008662,probe_NDA008662.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008662%22&limit=1000,7d5f3e52c510b30e048ac1f5a211893dfe2ace3cf93c3a2a322f96da2f36fc7c,1952-09-29,TYPE 3,STANDARD,SANDOZ,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1952-15,NDA008173,probe_NDA008173.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008173%22&limit=1000,3fd816f91013050dea64d9ee34220e092fbd5abca55fa6e6158c1f904cfa8ba6,1952-11-10,TYPE 1,PRIORITY,VALEANT PHARM INTL,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1952-16,NDA008678,probe_NDA008678.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008678%22&limit=1000,4bbf45c1ed526ee949349910db62ce22df7a12e8613a3e6ac2f50b99c8a8de0f,1952-11-17,TYPE 5,STANDARD,EPIC PHARMA LLC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1952-17,NDA008697,probe_NDA008697.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008697%22&limit=1000,543fc78041feeeda0922500bd949eac1780dc39e6caa3db17ef2172478883b2b,1952-12-15,TYPE 5,STANDARD,PHARMACIA AND UPJOHN,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1952-18,NDA060014,probe_NDA060014.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA060014%22&limit=1000,dc4c2091da3581eb543e4a53dcd0991edf7478c1d0dc0327c0065226f80f9b4a,1952-12-16,,,CASPER PHARMA LLC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-01,NDA008762,probe_NDA008762.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008762%22&limit=1000,b09ad98277f9a1952e0bb0c1f8751fb40fc378d503ba8d407debd32cae54c315,1953-01-06,TYPE 2,STANDARD,VIATRIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-02,NDA008719,probe_NDA008719.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008719%22&limit=1000,1e33ea66fe20a2f800f468ee3ea8fc15b809f1c49ee5dc420aebf2303a1add97,1953-01-08,TYPE 3,PRIORITY,VALEANT PHARM INTL,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-03,NDA008720,probe_NDA008720.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008720%22&limit=1000,7b1697584dc2b76b49aea9ed2723f849e097e253451269fcbbb07ea56e6a518b,1953-01-08,TYPE 3,PRIORITY,VALEANT PHARM INTL,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-04,NDA008303,probe_NDA008303.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008303%22&limit=1000,26d1579feccc6710259c600b4e8515c6b852c303bbf88ab177eeadcf3bdf6042,1953-01-15,TYPE 1,PRIORITY,NOVARTIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-05,NDA008578,probe_NDA008578.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008578%22&limit=1000,71011474a822530ba0a58ba60c21ccdcce9976e653a44fb1d2e09a3eb9035df9,1953-01-23,TYPE 1,PRIORITY,TILDE SCIENCES,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-06,NDA008708,probe_NDA008708.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008708%22&limit=1000,c345ca1f7df8882889537506d4f1ab97b8c6f46d9d2193aae489e45a9bb04a26,1953-01-26,TYPE 1,PRIORITY,ADVANZ PHARMA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-07,NDA008693,probe_NDA008693.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008693%22&limit=1000,1a89ea66e0c2eb9639d428323888513c97f5726c3ea90238326daa9e5951cad0,1953-02-06,TYPE 1,PRIORITY,PROCTER AND GAMBLE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-08,NDA008809,probe_NDA008809.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008809%22&limit=1000,76ecb9ce8b20e0cbf10581e9ccacac085d30ba87c0f3a6fa207842b6f7b0de8a,1953-02-20,TYPE 4,STANDARD,HOSPIRA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-09,NDA008816,probe_NDA008816.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008816%22&limit=1000,223edd765b58853a73326aa7830196d4e2d48530a0dcfca21de3238a3450e16a,1953-03-12,TYPE 3,STANDARD,EPIC PHARMA LLC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-10,NDA050205,probe_NDA050205.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050205%22&limit=1000,2960ea3ee67f8e1dffce85e362ae0040c7be386465bd249d26221a334dd5563f,1953-03-30,UNKNOWN,UNKNOWN,PARKEDALE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-11,NDA008732,probe_NDA008732.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008732%22&limit=1000,4375975b5af6d34a9e6fa09bdfde31a1ad116ca2859c66f86f10dbe5abfdf964,1953-04-02,TYPE 1,STANDARD,SHIRE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-12,NDA008848,probe_NDA008848.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008848%22&limit=1000,89dbe0af14b5f4cfae219f9808cefa39951a565bdcb15b6c7fb76902c33890d4,1953-04-09,TYPE 1,STANDARD,FOUGERA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-13,NDA008847,probe_NDA008847.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008847%22&limit=1000,700533c8c3bc607c4da235b1dd4d5134a00e6d85391694fd0783cf891b9155bd,1953-04-24,TYPE 5,STANDARD,APOTHECON,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-14,NDA009000,probe_NDA009000.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009000%22&limit=1000,7abd2b3412299a03bb20ae9867a6e364c92e3037cd512d059ba806cb426250f2,1953-04-24,TYPE 4,PRIORITY,NOVARTIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-15,NDA009008,probe_NDA009008.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009008%22&limit=1000,42b2c224210888ea2fd188ad766a8a1d55949be491518de9a3af04d3c72c5751,1953-04-30,TYPE 4,STANDARD,ORTHO MCNEIL PHARM,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-16,NDA008845,probe_NDA008845.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008845%22&limit=1000,ab3cfe6edebc3c54d29418ca1384743e8a1d4f3288520d2a16a5457cefdb9bf9,1953-05-01,TYPE 5,STANDARD,HOSPIRA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-17,NDA050138,probe_NDA050138.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050138%22&limit=1000,be9e2f932d8ad27ae90f01b0484576b4d182577e1285a6b9326d47f67712c433,1953-05-18,UNKNOWN,UNKNOWN,KING PHARMS LLC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-18,NDA008883,probe_NDA008883.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008883%22&limit=1000,1150d7815f6c23ba4b18c8bf0e94de38054da00c9d8473efb2fe82fd9681c007,1953-07-01,TYPE 1,STANDARD,APOTHECON,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-19,NDA008922,probe_NDA008922.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008922%22&limit=1000,ca89ceb11314c505e249ca46c468ee59fe71ccad25d04d2fcba810729cdfb3cb,1953-07-16,TYPE 1,PRIORITY,BAUSCH,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-20,NDA008951,probe_NDA008951.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008951%22&limit=1000,48a5acbcf2352b1e96fd697b13a0afbefb3a5aa067091d5696f0aad562caa4a0,1953-07-22,TYPE 1,STANDARD,LILLY,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-21,NDA008943,probe_NDA008943.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008943%22&limit=1000,cd4894e9ecb945ce0e3fb90f8e1e0d5fea627bc7cd7e71e4e7ce40315c8b6516,1953-07-27,TYPE 1,PRIORITY,TEVA BRANDED PHARM,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-22,NDA008917,probe_NDA008917.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008917%22&limit=1000,14f43ae6ad6728b3fcce82c1da30d2b112374888e02571c1bbd6b85d4246190b,1953-07-28,TYPE 5,STANDARD,PHARMACIA AND UPJOHN,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-23,NDA008855,probe_NDA008855.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008855%22&limit=1000,7ad290d114516db8fe585926a7392460396c2d2ec011bf30a4e2a92badefadfe,1953-09-08,TYPE 1,PRIORITY,PARKE DAVIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-24,NDA009053,probe_NDA009053.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009053%22&limit=1000,59e5f39a4b72c9d7f776bc588e342759ef7c16ccb8f0e3dbc4f7ad828585dbef,1953-09-11,TYPE 1,PRIORITY,STASON PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-25,NDA009088,probe_NDA009088.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009088%22&limit=1000,68388aa969d997b0c72449ec9931684c7ac5a54b4af4211ca69f4a5c0bc24c99,1953-09-28,TYPE 3,STANDARD,TEVA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-26,NDA008565,probe_NDA008565.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008565%22&limit=1000,dd39510237ba7263eb5e608e3103051c39c3a2b28fd66a9b8976bbba064564f8,1953-10-28,TYPE 1,STANDARD,WYETH AYERST,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-27,NDA009087,probe_NDA009087.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009087%22&limit=1000,c8f792b4951c9afbc93ae61433695ba0127bed5f5fab92e371080e94c58567ae,1953-11-05,TYPE 1,STANDARD,NOVARTIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-28,NDA050273,probe_NDA050273.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050273%22&limit=1000,b9ce4e1910521e9f1b14287aacd4efea9881b868b6d639e7158165a99202f8f7,1953-11-19,,,LEDERLE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-29,NDA009127,probe_NDA009127.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009127%22&limit=1000,d1bb64babf7a1d87ab362a3e1fdaa193c7ef326fa1ab7f9e90aba2315bf965fe,1953-12-03,TYPE 5,STANDARD,PFIZER,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-30,NDA009182,probe_NDA009182.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009182%22&limit=1000,5c2fa0dc4a79cbdf2d319c7564605101bca1e38a427c939b4324239333b69fcf,1953-12-04,TYPE 2,STANDARD,ROCHE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-31,NDA008085,probe_NDA008085.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA008085%22&limit=1000,ca511000e5d4e8c6e75473a3b31596e79ad7f4284912fe64d16efc62f8763b6d,1953-12-07,TYPE 1,PRIORITY,STRIDES PHARMA INTL,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-32,NDA050202,probe_NDA050202.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050202%22&limit=1000,019520ada4aaff251c087332a1e8b03d766c16aafddca0b86ff24dab58f04fed,1953-12-09,,,PARKEDALE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-33,NDA009166,probe_NDA009166.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009166%22&limit=1000,c9143c2974fafefa3efc3cfc711a76c27c74005358d5488ead48d6df219028d0,1953-12-22,TYPE 3,STANDARD,SANOFI AVENTIS US,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-34,NDA009175,probe_NDA009175.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009175%22&limit=1000,0f2a4ec595a71f1dadd1541dc9e6d523c8cd65f726447971d90eae0242cca4cf,1953-12-23,TYPE 3,STANDARD,CASPER PHARMA LLC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1953-35,NDA009165,probe_NDA009165.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009165%22&limit=1000,bf10c78e3eb5fd6c9ddfdb43c16c337e28f6fffd092941b9f009649f388d77fd,1953-12-24,TYPE 2,PRIORITY,ENDO PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1954-01,NDA009276,probe_NDA009276.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009276%22&limit=1000,d13c93619ab681b7662cf8960af9748c61ade0181140bfc6c90a0834444fc336,1954-01-28,TYPE 5,STANDARD,BOWMAN PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1954-02,NDA009193,probe_NDA009193.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA009193%22&limit=1000,87cc6beb51b0c3b6d169d8d072f7658fd23e60b3b01673655dab1b12becf495e,1954-03-05,TYPE 1,PRIORITY,MERCK,MATCH,date+class+priority+holder all equal
