ApplicationDocsID	ApplicationDocsTypeID	ApplNo	SubmissionType	SubmissionNo	ApplicationDocsTitle	ApplicationDocsURL	ApplicationDocsDate
377	1	014399	SUPPL     	69	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/014399Orig1s069ltr.pdf	2014-07-03 00:00:00
380	1	014691	SUPPL     	20	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/14691s20ltr.pdf	2001-05-24 00:00:00
381	1	014691	SUPPL     	23	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/14691s23ltr.pdf	2002-01-07 00:00:00
382	1	014691	SUPPL     	28	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/014691s028ltr.pdf	2005-06-14 00:00:00
383	1	014691	SUPPL     	30	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/014691s030ltr.pdf	2011-05-04 00:00:00
384	1	014694	SUPPL     	30	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/014694Orig1s030ltr.pdf	2014-07-17 00:00:00
395	1	015197	SUPPL     	36	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/15197scm036,scf037,scp038,scm039ltr.pdf	2004-06-25 00:00:00
396	1	015197	SUPPL     	37	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/15197scm036,scf037,scp038,scm039ltr.pdf	2004-06-25 00:00:00
397	1	015197	SUPPL     	39	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/15197scm036,scf037,scp038,scm039ltr.pdf	2004-06-25 00:00:00
398	1	015230	SUPPL     	29	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/15230scm028,scf029,scp030ltr.pdf	2003-09-09 00:00:00
399	1	015230	SUPPL     	31	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/15197s040,15229s031,15230s031ltr.pdf	2004-08-25 00:00:00
400	1	015230	SUPPL     	35	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/015230s035, 015197s043ltr.pdf	2008-08-22 00:00:00
5871	1	021624	SUPPL     	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/21624slr001ltr.pdf	2004-02-27 00:00:00
7688	1	050023	SUPPL     	25	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/050023s025ltr.pdf	2008-04-28 00:00:00
7689	1	050065	SUPPL     	40	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/50065slr040,scm039ltr.pdf	2003-07-28 00:00:00
7690	1	050065	SUPPL     	43	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/50065s043,044ltr.pdf	2004-07-21 00:00:00
7694	1	050138	SUPPL     	223	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/50138s222.pdf	2002-04-29 00:00:00
7695	1	050138	SUPPL     	229	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/050138s229,050141s224ltr.pdf	2005-11-18 00:00:00
7696	1	050141	SUPPL     	215	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/50141s215ltr.pdf	2002-03-01 00:00:00
7697	1	050141	SUPPL     	218	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/50138s222.pdf	2002-04-29 00:00:00
7698	1	050141	SUPPL     	219	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/50138s222.pdf	2002-04-29 00:00:00
7699	1	050141	SUPPL     	224	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/050138s229,050141s224ltr.pdf	2005-11-18 00:00:00
7700	1	050141	SUPPL     	226	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/050138s231,050141s226ltr.pdf	2009-12-31 00:00:00
7701	1	050141	SUPPL     	231	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/050138Orig1s234,050141s231ltr.pdf	2012-09-07 00:00:00
7702	1	050155	SUPPL     	39	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/050155s039ltr.pdf	2005-08-11 00:00:00
7708	1	050168	SUPPL     	78	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/50168slr078ltr.pdf	2003-11-28 00:00:00
7709	1	050169	SUPPL     	46	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/50169slr046ltr.pdf	2003-12-02 00:00:00
7710	1	050182	SUPPL     	125	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/50609s019,50182s125ltr.pdf	2004-09-17 00:00:00
7718	1	050261	SUPPL     	94	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/50261slr094ltr.pdf	2003-12-22 00:00:00
7719	1	050261	SUPPL     	95	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/50261slr095ltr.pdf	2003-05-30 00:00:00
7720	1	050261	SUPPL     	97	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/50261slr094ltr.pdf	2003-12-22 00:00:00
7721	1	050261	SUPPL     	101	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/050261Orig1s101ltr.pdf	2012-09-07 00:00:00
7722	1	050278	SUPPL     	37	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/050278Orig1s037ltr.pdf	2015-04-29 00:00:00
7726	1	050316	SUPPL     	99	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/50317slr167,50316slr099ltr.pdf	2004-06-07 00:00:00
7727	1	050317	SUPPL     	167	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/50317slr167,50316slr099ltr.pdf	2004-06-07 00:00:00
7728	1	050317	SUPPL     	177	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/050317Orig1s177ltr.pdf	2014-10-21 00:00:00
7987	1	050682	SUPPL     	20	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/50682slr020ltr.pdf	2003-03-26 00:00:00
7988	1	050682	SUPPL     	21	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/50682s021ltr.pdf	2004-12-06 00:00:00
7989	1	050682	SUPPL     	22	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/050682s022ltr.pdf	2005-08-19 00:00:00
7990	1	050682	SUPPL     	25	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/050682s025ltr.pdf	2009-03-17 00:00:00
7991	1	050682	SUPPL     	30	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/050682s029,s030ltr.pdf	2012-02-07 00:00:00
10665	2	004782	SUPPL     	115	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/004782s115lbl.pdf	2003-04-28 00:00:00
10666	2	004782	SUPPL     	128	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/04782slr128_Premarin_lbl.pdf	2002-11-27 00:00:00
10667	2	004782	SUPPL     	129	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/04782s129lbl.pdf	2003-01-07 00:00:00
10668	2	004782	SUPPL     	133	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/04782slr133,136_premarin_lbl.pdf	2004-05-04 00:00:00
10669	2	004782	SUPPL     	136	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/04782S136lbl.pdf 	2004-11-17 00:00:00
10670	2	004782	SUPPL     	137	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/04782s137lbl.pdf	2004-08-31 00:00:00
10671	2	004782	SUPPL     	139	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/004782s138,139lbl.pdf	2005-04-12 00:00:00
10672	2	004782	SUPPL     	142	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/004782s142lbl.pdf	2005-11-03 00:00:00
10673	2	004782	SUPPL     	164	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/004782s162s164s167lbl.pdf	2011-11-01 00:00:00
10674	2	005010	SUPPL     	49	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/005010s049lbl.pdf	2009-03-17 00:00:00
10675	2	005010	SUPPL     	50	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/005010s050lbl.pdf	2011-04-11 00:00:00
10676	2	005010	SUPPL     	51	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/005010s051lbl.pdf	2011-10-31 00:00:00
10677	2	005378	SUPPL     	26	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/005378s026lbl.pdf	2007-05-16 00:00:00
10678	2	005929	SUPPL     	33	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/05929s32s33lbl.pdf	2003-05-08 00:00:00
10679	2	005939	SUPPL     	7	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/005939s007lbl.pdf	2007-04-20 00:00:00
10680	2	006035	SUPPL     	78	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/006035s078lbl.pdf	2012-06-25 00:00:00
10681	2	006134	SUPPL     	31	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/006134s031lbl.pdf	2012-07-12 00:00:00
10682	2	006134	SUPPL     	38	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/006134s038lbl.pdf	2015-04-07 00:00:00
10683	2	006188	SUPPL     	19	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/6188s018s019Lbl.pdf	2008-11-28 00:00:00
10684	2	006188	SUPPL     	20	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/006188s020lbl.pdf	2010-04-04 00:00:00
10685	2	006188	SUPPL     	22	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/006188s021s022lbl.pdf	2011-07-28 00:00:00
10686	2	006188	SUPPL     	24	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/006188s024lbl.pdf	2015-02-12 00:00:00
10687	2	006488	SUPPL     	74	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/006488s074lbl.pdf	2010-02-25 00:00:00
10688	2	006927	SUPPL     	30	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/06927slr030,09112slr021_eurax_lbl.pdf	2003-07-08 00:00:00
10689	2	007073	SUPPL     	128	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/007073s128lbl.pdf	2014-03-05 00:00:00
10690	2	007337	SUPPL     	29	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/07337slr029_percodan_lbl.pdf	2004-06-15 00:00:00
10691	2	007337	SUPPL     	43	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/007337s043lbl.pdf	2006-08-14 00:00:00
10692	2	007337	SUPPL     	45	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/007337s045lbl.pdf	2010-03-18 00:00:00
10693	2	007337	SUPPL     	46	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/007337s046lbl.pdf	2010-07-31 00:00:00
10694	2	007517	SUPPL     	22	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/007517s022lbl.pdf	2009-03-13 00:00:00
10695	2	007961	SUPPL     	28	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/007961s028lbl.pdf	2011-08-01 00:00:00
10696	2	008173	SUPPL     	15	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/08173slr015_benoquin_lbl.pdf	2003-03-28 00:00:00
10697	2	008303	SUPPL     	68	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/1996/008303s068lbl.pdf	2008-01-22 00:00:00
10698	2	008306	SUPPL     	30	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/008306s030lbl.pdf	2009-01-02 00:00:00
10699	2	008316	SUPPL     	15	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/08316slr015_primaquine_lbl.pdf	2003-06-22 00:00:00
10700	2	008316	SUPPL     	21	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/008316s021lbl.pdf	2015-04-17 00:00:00
10701	2	008370	SUPPL     	32	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/008370s032lbl.pdf	2011-08-01 00:00:00
10702	2	008370	SUPPL     	33	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/007409s042,008370s033lbl.pdf	2013-01-15 00:00:00
10703	2	008453	SUPPL     	27	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/008453s027lbl.pdf	2010-11-22 00:00:00
10704	2	008578	SUPPL     	16	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/08578slr016_daraprim_lbl.pdf	2003-12-01 00:00:00
10705	2	008678	SUPPL     	28	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/008678s028lbl.pdf	2016-07-21 00:00:00
10706	2	008762	SUPPL     	38	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/008762s038lbl.pdf	2011-01-25 00:00:00
10707	2	008762	SUPPL     	39	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/008762s032s039s040s041s043lbl.pdf	2011-12-14 00:00:00
10708	2	008762	SUPPL     	47	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/008762s047lbl.pdf	2013-03-08 00:00:00
10709	2	008762	SUPPL     	50	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/008762s050,010151s038lbl.pdf	2014-01-28 00:00:00
10710	2	008809	SUPPL     	54	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/08809s054lbl.pdf	2004-09-10 00:00:00
10711	2	008809	SUPPL     	65	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/008809s065lbl.pdf	2012-06-18 00:00:00
10712	2	008809	SUPPL     	66	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/008809s066lbl.pdf	2013-04-01 00:00:00
10713	2	008816	SUPPL     	32	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/08816s032lbl.pdf	2004-07-28 00:00:00
10714	2	009000	SUPPL     	22	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/9000s22s23lbl.pdf	2002-06-04 00:00:00
10715	2	009053	SUPPL     	24	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/09053s024lbl.pdf	2004-07-21 00:00:00
10716	2	009053	SUPPL     	32	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/009053s032lbl.pdf	2011-05-31 00:00:00
10717	2	009112	SUPPL     	21	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/06927slr030,09112slr021_eurax_lbl.pdf	2003-07-08 00:00:00
10718	2	009165	SUPPL     	32	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/009165s032lbl.pdf	2014-06-23 00:00:00
10719	2	009170	SUPPL     	35	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/009170s035lbl.pdf	2010-07-30 00:00:00
10720	2	009190	SUPPL     	24	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/009190s024lbl.pdf	2014-04-08 00:00:00
10721	2	009218	SUPPL     	102	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/009218s102lbl.pdf	2006-10-05 00:00:00
10722	2	009218	SUPPL     	108	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/009218s108lbl.pdf	2010-01-24 00:00:00
10723	2	009218	SUPPL     	115	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/009218s115lbl.pdf	2015-10-29 00:00:00
10724	2	009321	SUPPL     	28	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/009321s028lbl.pdf	2015-07-13 00:00:00
10725	2	009330	SUPPL     	26	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/009330s026lbl.pdf	2011-11-14 00:00:00
10726	2	009330	SUPPL     	27	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/009330s027lbl.pdf	2013-05-21 00:00:00
10727	2	009386	SUPPL     	19	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/009386s019lbl.pdf	2003-03-06 00:00:00
10728	2	009402	SUPPL     	37	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/09402slr037_delestrogen_lbl.pdf	2004-06-02 00:00:00
10729	2	009435	SUPPL     	35	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/009435s035s036lbl.pdf	2010-02-25 00:00:00
10730	2	009818	SUPPL     	18	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/009818s018lbl.pdf	2011-07-07 00:00:00
10731	2	009829	SUPPL     	9	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/15193s18lbl.pdf	2003-04-03 00:00:00
10732	2	009830	SUPPL     	10	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/09829s9lbl.pdf	2005-06-21 00:00:00
10733	2	009866	SUPPL     	79	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/009866s77s79lbl.pdf	2009-10-05 00:00:00
10734	2	009866	SUPPL     	80	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/009866s080lbl.pdf	2010-07-01 00:00:00
10735	2	010040	SUPPL     	171	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/010040s171lbl.pdf	2015-07-13 00:00:00
10736	2	010104	SUPPL     	23	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/010104s023lbl.pdf	2012-11-27 00:00:00
10737	2	010151	SUPPL     	36	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/010151s036lbl.pdf	2011-11-16 00:00:00
10738	2	010151	SUPPL     	37	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/010151s037lbl.pdf	2013-03-08 00:00:00
10739	2	010151	SUPPL     	39	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/008762s051,010151s039lbl.pdf	2014-04-04 00:00:00
10740	2	010151	SUPPL     	41	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/008762s054,010151s041lbl.pdf	2016-01-26 00:00:00
10741	2	010151	SUPPL     	42	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/008762s055,010151s042lbl.pdf	2016-06-21 00:00:00
10742	2	010155	SUPPL     	23	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/010155s023lbl.pdf	2011-11-14 00:00:00
10743	2	010155	SUPPL     	24	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/010155s024lbl.pdf	2014-12-26 00:00:00
10744	2	010187	SUPPL     	66	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/010187s66s67,018029s37s38,021284s6s8lbl.pdf	2006-08-09 00:00:00
10745	2	010187	SUPPL     	67	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/010187s66s67,018029s37s38,021284s6s8lbl.pdf	2006-08-09 00:00:00
10746	2	010187	SUPPL     	69	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/010187s069,018029s040,021284s011lbl.pdf	2007-05-01 00:00:00
10747	2	010187	SUPPL     	72	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/010187s072,018029s042lbl.pdf	2010-11-17 00:00:00
10748	2	010187	SUPPL     	77	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/010187s077lbl.pdf	2013-12-17 00:00:00
10749	2	010402	SUPPL     	46	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/010402S046lbl.pdf	2004-04-23 00:00:00
10750	2	010402	SUPPL     	63	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/010402s063lbl.pdf	2012-04-17 00:00:00
10751	2	010515	SUPPL     	22	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/1999/10515s22lbl.pdf	1999-05-04 00:00:00
10752	2	010515	SUPPL     	31	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/010515s031lbl.pdf	2013-03-26 00:00:00
10753	2	010596	SUPPL     	22	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/010596s22lbl.pdf	2010-10-11 00:00:00
10754	2	010669	SUPPL     	28	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/10669slr028_leukeran_lbl.pdf	2003-12-02 00:00:00
10755	2	010926	SUPPL     	30	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/10926s030lbl.pdf	2004-11-15 00:00:00
10756	2	011011	SUPPL     	70	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/011011Orig1s070s071lbl.pdf	2003-05-06 00:00:00
10757	2	011210	SUPPL     	53	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/011210s053lbl.pdf	2011-01-25 00:00:00
10758	2	011213	SUPPL     	24	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/10775s311213s24lbl.pdf	2002-05-10 00:00:00
10759	2	011287	SUPPL     	22	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/011287s022lbl.pdf	2009-10-01 00:00:00
10760	2	011340	SUPPL     	16	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/11340s16lbl.pdf	2002-04-12 00:00:00
10761	2	011522	SUPPL     	32	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/011522s032,033lbl.pdf	2005-08-04 00:00:00
10762	2	011522	SUPPL     	34	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/011522s034s037,021303s013lbl.pdf	2006-07-27 00:00:00
10763	2	011522	SUPPL     	42	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/011522s042lbl.pdf	2015-10-07 00:00:00
10764	2	011525	SUPPL     	27	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/011525s027lbl.pdf	2015-10-08 00:00:00
10765	2	011559	SUPPL     	37	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/11559slr037_brevital_lbl.pdf	2004-06-01 00:00:00
10766	2	011559	SUPPL     	41	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/011559s041lbl.pdf	2008-06-12 00:00:00
10767	2	011600	SUPPL     	26	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/pre96/011600s026lbl.pdf	2016-01-21 00:00:00
10768	2	011641	SUPPL     	65	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/011641s065lbl.pdf	2009-09-17 00:00:00
10769	2	011641	SUPPL     	66	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/011641s066lbl.pdf	2011-02-04 00:00:00
10770	2	011664	SUPPL     	63	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/011664s063lbl.pdf	2016-08-02 00:00:00
10771	2	011665	SUPPL     	15	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/15193s18lbl.pdf	2005-06-21 00:00:00
10772	2	011689	SUPPL     	24	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/11689s024lbl.pdf	2004-11-15 00:00:00
10773	2	011707	SUPPL     	31	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/011707s031lbl.pdf	2006-10-18 00:00:00
10774	2	011719	SUPPL     	106	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/11719slr106_methotrexate_lbl.pdf	2004-02-03 00:00:00
10775	2	011719	SUPPL     	122	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/011719s122lbl.pdf	2015-11-25 00:00:00
10776	2	011722	SUPPL     	29	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/11722s029,12546s032lbl.pdf	2004-09-07 00:00:00
10777	2	011757	SUPPL     	85	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/011757s085s086lbl.pdf	2009-04-16 00:00:00
10778	2	011757	SUPPL     	103	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/011757s103lbl.pdf	2014-07-09 00:00:00
10779	2	011790	SUPPL     	46	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/11790slr046_robaxin_lbl.pdf	2004-05-04 00:00:00
10780	2	011792	SUPPL     	35	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/011792s035lbl.pdf	2006-06-12 00:00:00
10781	2	011839	SUPPL     	71	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/011839s071lbl.pdf	2007-10-04 00:00:00
10782	2	011839	SUPPL     	79	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/011839s079s080lbl.pdf	2015-05-08 00:00:00
10783	2	011839	SUPPL     	80	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/011839s079s080lbl.pdf	2015-05-08 00:00:00
10784	2	011856	SUPPL     	104	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/011856s103s104lbl.pdf	2011-10-25 00:00:00
10785	2	011870	SUPPL     	40	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/011870s040lbl.pdf	2009-06-10 00:00:00
10786	2	011909	SUPPL     	33	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/11909slr033_nardil_lbl.pdf	2003-09-09 00:00:00
10787	2	011909	SUPPL     	36	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/011909s036lbl.pdf	2007-02-21 00:00:00
10788	2	011961	SUPPL     	17	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/11961lbl.pdf	1998-08-18 00:00:00
10789	2	011963	SUPPL     	34	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/011963s034lbl.pdf	2006-03-14 00:00:00
10790	2	012015	SUPPL     	27	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/012015s027lbl.pdf	2013-04-22 00:00:00
10791	2	012041	SUPPL     	38	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/012041s038lbl.pdf	2011-06-16 00:00:00
10792	2	012141	SUPPL     	89	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/012141s089lbl.pdf	2012-04-02 00:00:00
10793	2	012141	SUPPL     	90	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/012141s090,012142s112lbl.pdf	2013-05-09 00:00:00
10794	2	012142	SUPPL     	112	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/012141s090,012142s112lbl.pdf	2013-05-09 00:00:00
10795	2	012151	SUPPL     	62	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/012151s062lbl.pdf	2009-01-02 00:00:00
10796	2	012151	SUPPL     	71	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/012151s071lbl.pdf	2013-06-18 00:00:00
10797	2	012151	SUPPL     	72	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/012151s072lbl.pdf	2014-10-24 00:00:00
10798	2	012209	SUPPL     	40	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/012209s040lbl.pdf	2016-08-02 00:00:00
10799	2	012250	SUPPL     	28	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/012250s028lbl.pdf	2005-09-30 00:00:00
10800	2	012342	SUPPL     	55	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/12342s055lbl.pdf	2005-01-13 00:00:00
10801	2	012342	SUPPL     	61	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/012342s061lbl.pdf	2009-12-02 00:00:00
10802	2	012365	SUPPL     	39	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/012365s039lbl.pdf	2013-02-01 00:00:00
10803	2	012366	SUPPL     	31	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/012366s031lbl.pdf	2008-11-07 00:00:00
10804	2	012366	SUPPL     	32	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/012366s032lbl.pdf	2009-11-16 00:00:00
10805	2	012366	SUPPL     	33	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/012366s033lbl.pdf	2013-02-01 00:00:00
